0.01,0.017,0.062,0.02,0.02,0.037,0.11,0.128,0.06,0.126,0.088,0.199,0.018,0.226,0.173,0.213,0.069,0.228,0.406,0.397,0.274,0.369,0.556,0.485,0.314,0.533,0.526,0.252,0.209,0.356,0.626,0.734,0.612,0.35,0.395,0.301,0.541,0.881,0.986,0.917,0.612,0.501,0.321,0.32,0.43,0.365,0.266,0.158,0.068,0.029,0.024,0.012,0.0040,0.015,0.0080,0.0070,0.0050,0.0040,0.0040,0.012,R,
0.02,0.039,0.038,0.0080,0.025,0.063,0.075,0.058,0.136,0.17,0.173,0.247,0.314,0.33,0.276,0.206,0.116,0.188,0.339,0.393,0.428,0.542,0.645,0.722,0.785,0.798,0.885,0.958,0.899,0.683,0.611,0.548,0.506,0.448,0.24,0.14,0.177,0.174,0.333,0.402,0.301,0.208,0.121,0.026,0.03,0.069,0.078,0.078,0.037,0.0060,0.0090,0.013,0.01,0.0040,0.0060,0.0070,0.0040,0.0040,0.0050,0.0050,M,
0.013,0.015,0.064,0.173,0.256,0.256,0.295,0.411,0.498,0.592,0.583,0.542,0.547,0.531,0.498,0.698,0.829,0.784,0.822,0.936,1.0,0.922,0.784,0.547,0.456,0.592,0.545,0.397,0.088,0.238,0.2,0.059,0.254,0.201,0.033,0.155,0.121,0.245,0.317,0.32,0.305,0.084,0.127,0.138,0.114,0.052,0.0070,0.028,0.037,0.012,0.015,0.0090,0.0040,0.01,0.012,0.0010,0.018,0.0090,0.012,0.0060,R,
0.0040,0.0080,0.0090,0.039,0.053,0.12,0.124,0.103,0.124,0.089,0.094,0.124,0.16,0.154,0.185,0.173,0.148,0.175,0.146,0.158,0.226,0.198,0.337,0.583,0.85,1.0,0.846,0.662,0.556,0.392,0.323,0.205,0.192,0.223,0.315,0.227,0.08,0.075,0.117,0.197,0.262,0.251,0.198,0.095,0.093,0.096,0.038,0.044,0.034,0.0060,0.0080,0.012,0.0060,0.0040,0.0040,0.0,0.0020,0.0050,0.0020,0.0020,R,
0.039,0.011,0.027,0.026,0.041,0.049,0.105,0.169,0.21,0.247,0.268,0.305,0.286,0.229,0.116,0.213,0.206,0.222,0.324,0.433,0.507,0.594,0.708,0.764,0.888,0.971,0.988,0.981,0.946,0.854,0.646,0.34,0.383,0.32,0.133,0.044,0.123,0.203,0.165,0.104,0.107,0.211,0.242,0.163,0.077,0.072,0.091,0.081,0.05,0.01,0.0090,0.0080,0.0080,0.0030,0.0080,0.0040,0.0070,0.0040,0.0020,0.0010,M,
0.021,0.019,0.013,0.021,0.061,0.061,0.061,0.051,0.099,0.109,0.106,0.118,0.129,0.159,0.168,0.192,0.162,0.165,0.14,0.143,0.243,0.282,0.429,0.644,0.906,1.0,0.809,0.612,0.526,0.368,0.275,0.102,0.134,0.158,0.195,0.179,0.043,0.11,0.176,0.248,0.315,0.292,0.19,0.07,0.076,0.091,0.044,0.024,0.026,0.01,0.014,0.0070,0.0060,0.0080,0.0090,0.0040,0.0030,0.0020,0.0050,0.0020,R,
0.031,0.049,0.069,0.083,0.0080,0.02,0.098,0.102,0.202,0.077,0.177,0.256,0.281,0.272,0.323,0.346,0.54,0.791,0.906,0.87,0.767,0.296,0.415,0.604,0.318,0.348,0.616,0.805,0.629,0.5,0.583,0.666,0.412,0.126,0.249,0.468,0.538,0.315,0.214,0.185,0.168,0.233,0.102,0.071,0.062,0.078,0.076,0.084,0.059,0.0070,0.0090,0.0090,0.0030,0.013,0.019,0.01,0.023,0.018,0.0050,0.0040,R,
0.037,0.04,0.032,0.029,0.082,0.134,0.116,0.066,0.016,0.051,0.091,0.254,0.146,0.127,0.122,0.167,0.142,0.128,0.186,0.114,0.207,0.022,0.24,0.255,0.024,0.192,0.475,0.7,0.682,0.644,0.706,0.537,0.66,0.871,0.952,0.96,0.771,0.677,0.643,0.672,0.604,0.516,0.38,0.228,0.152,0.08,0.08,0.075,0.057,0.018,0.0060,0.0090,0.016,0.016,0.0080,0.0070,0.014,0.0070,0.0080,0.0070,R,
0.012,0.074,0.037,0.022,0.0080,0.054,0.111,0.107,0.171,0.227,0.317,0.288,0.266,0.231,0.189,0.179,0.23,0.372,0.622,0.726,0.793,0.804,0.807,0.917,0.933,0.956,1.0,0.982,0.868,0.638,0.4,0.324,0.284,0.241,0.232,0.126,0.069,0.07,0.144,0.148,0.044,0.047,0.148,0.174,0.156,0.165,0.118,0.072,0.032,0.0060,0.02,0.014,0.01,0.01,0.0030,0.0030,0.0040,0.0040,0.0060,0.0040,M,
0.016,0.017,0.035,0.0070,0.019,0.067,0.106,0.07,0.096,0.025,0.08,0.106,0.127,0.089,0.02,0.113,0.283,0.323,0.324,0.433,0.607,0.765,0.92,0.972,0.921,0.754,0.829,0.891,0.731,0.69,0.583,0.494,0.31,0.031,0.024,0.111,0.159,0.137,0.07,0.045,0.062,0.142,0.16,0.138,0.037,0.069,0.087,0.051,0.0090,0.02,0.012,0.0090,0.022,0.018,0.0080,0.0070,0.0030,0.0040,0.0060,0.0040,R,
0.015,0.032,0.06,0.105,0.116,0.173,0.168,0.112,0.089,0.12,0.085,0.152,0.23,0.279,0.34,0.453,0.695,0.881,0.915,0.754,0.674,0.715,0.834,0.77,0.699,0.654,0.504,0.493,0.499,0.416,0.163,0.04,0.064,0.296,0.361,0.187,0.048,0.15,0.24,0.198,0.318,0.238,0.172,0.156,0.156,0.042,0.049,0.048,0.022,0.0060,0.0090,0.0060,0.0020,0.0080,0.013,0.0050,0.0010,0.0020,0.0020,0.0060,R,

