0.45,0.48,0.63,0.67,0.5,0,0.48,0.22,MIT,
0.58,0.61,0.47,0.13,0.5,0,0.48,0.22,MIT,
0.52,0.5,0.6,0.2,0.5,0,0.52,0.22,CYT,
0.47,0.47,0.5,0.15,0.5,0,0.5,0.48,NUC,
0.66,0.62,0.52,0.17,0.5,0,0.49,0.22,CYT,
0.37,0.55,0.29,0.32,0.5,0,0.51,0.22,ME3,
0.28,0.48,0.36,0.16,0.5,0,0.53,0.22,ME3,
0.64,0.76,0.51,0.18,0.5,0,0.46,0.22,NUC,
0.89,0.77,0.36,0.34,0.5,0,0.44,0.22,EXC,
0.56,0.59,0.45,0.15,0.5,0,0.54,0.22,MIT,
0.32,0.48,0.49,0.17,0.5,0,0.47,0.22,NUC,
0.36,0.68,0.38,0.08,0.5,0,0.53,0.25,VAC,
0.38,0.4,0.53,0.12,0.5,0,0.55,0.22,CYT,
0.78,0.75,0.4,0.28,0.5,0,0.53,0.22,MIT,
0.53,0.68,0.34,0.42,0.5,0,0.54,0.27,ME3,
0.43,0.33,0.54,0.37,0.5,0,0.38,0.16,CYT,
0.69,0.61,0.38,0.27,0.5,0,0.52,0.22,ME2,
0.49,0.31,0.49,0.35,0.5,0,0.51,0.29,NUC,
0.55,0.41,0.56,0.21,0.5,0,0.52,0.22,CYT,
0.39,0.44,0.54,0.24,0.5,0,0.51,0.49,NUC,
0.42,0.31,0.62,0.12,0.5,0,0.4,0.22,MIT,
0.44,0.54,0.51,0.16,0.5,0,0.58,0.22,CYT,
0.41,0.48,0.54,0.24,0.5,0,0.37,0.51,NUC,
0.38,0.58,0.46,0.21,0.5,0,0.52,0.22,NUC,
0.8,0.79,0.43,0.25,0.5,0,0.52,0.22,EXC,
0.47,0.45,0.53,0.62,0.5,0,0.46,0.22,MIT,
0.59,0.61,0.51,0.62,0.5,0,0.51,0.38,MIT,
0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,CYT,
0.25,0.41,0.47,0.14,0.5,0,0.56,0.68,NUC,
0.3,0.55,0.58,0.16,0.5,0,0.61,0.28,NUC,
0.34,0.66,0.51,0.16,0.5,0,0.47,0.33,NUC,
0.85,0.85,0.3,0.31,0.5,0,0.55,0.42,ME1,
0.51,0.63,0.3,0.35,0.5,0,0.53,0.27,ME3,
0.46,0.61,0.38,0.35,0.5,0,0.49,0.22,ME3,
0.4,0.3,0.57,0.13,0.5,0,0.46,0.22,NUC,
0.41,0.4,0.59,0.47,0.5,0,0.48,0.43,CYT,
0.31,0.39,0.55,0.28,0.5,0,0.46,0.31,NUC,
0.83,0.57,0.42,0.57,0.5,0,0.5,0.32,ME2,
0.5,0.32,0.49,0.49,0.5,0,0.48,0.32,MIT,
0.5,0.62,0.54,0.66,0.5,0,0.49,0.22,MIT,
0.28,0.37,0.61,0.09,0.5,0,0.52,0.55,NUC,
0.45,0.47,0.53,0.15,0.5,0,0.52,0.27,CYT,
0.56,0.54,0.59,0.14,0.5,0,0.52,0.27,NUC,
0.37,0.58,0.44,0.51,0.5,0,0.44,0.22,MIT,
0.58,0.67,0.49,0.16,0.5,0,0.47,0.28,MIT,
0.4,0.74,0.49,0.16,0.5,0,0.51,0.22,MIT,
0.44,0.49,0.49,0.27,0.5,0,0.52,0.22,CYT,
0.51,0.52,0.48,0.5,0.5,0,0.51,0.22,MIT,
0.33,0.38,0.47,0.14,0.5,0,0.51,0.47,NUC,
0.39,0.35,0.49,0.17,0.5,0,0.49,0.22,NUC,
0.72,0.62,0.34,0.29,0.5,0,0.56,0.28,MIT,
0.54,0.5,0.51,0.26,0.5,0,0.52,0.22,CYT,
0.63,0.56,0.45,0.58,0.5,0,0.51,0.22,MIT,
0.49,0.49,0.4,0.2,0.5,0,0.48,0.26,ME3,
0.79,0.74,0.49,0.33,0.5,0,0.48,0.22,EXC,
0.44,0.39,0.63,0.11,0.5,0,0.49,0.26,NUC,
0.53,0.42,0.58,0.29,0.5,0,0.5,0.22,MIT,
0.44,0.41,0.44,0.13,0.5,0,0.49,0.42,NUC,
0.28,0.36,0.55,0.15,0.5,0,0.57,0.22,CYT,
0.49,0.45,0.53,0.16,0.5,0,0.49,0.31,CYT,
0.46,0.35,0.69,0.18,0.5,0,0.3,0.25,CYT,
0.7,0.73,0.38,0.36,0.5,0,0.54,0.22,ME1,
0.33,0.42,0.55,0.23,0.5,0,0.52,0.43,NUC,
0.57,0.36,0.51,0.25,0.5,0,0.54,0.25,CYT,
0.46,0.44,0.58,0.17,0.5,0,0.55,0.22,CYT,
0.62,0.64,0.56,0.2,0.5,0,0.48,0.33,NUC,
0.45,0.65,0.51,0.17,0.5,0,0.49,0.22,NUC,
0.59,0.67,0.56,0.41,0.5,0,0.47,0.22,MIT,
0.48,0.48,0.5,0.47,0.5,0,0.55,0.22,MIT,
0.71,0.59,0.53,0.15,0.5,0,0.49,0.33,CYT,
0.51,0.5,0.54,0.11,0.5,0,0.6,0.22,NUC,
0.47,0.58,0.47,0.52,0.5,0,0.54,0.22,MIT,
0.53,0.46,0.54,0.37,0.5,0,0.51,0.3,NUC,
0.8,0.83,0.43,0.24,0.5,0,0.54,0.22,ME1,
0.7,0.65,0.54,0.28,0.5,0,0.6,0.4,VAC,
0.26,0.28,0.6,0.2,0.5,0,0.54,0.31,MIT,
0.48,0.34,0.47,0.14,0.5,0,0.47,0.26,CYT,
0.68,0.39,0.5,0.15,0.5,0,0.48,0.37,NUC,
0.38,0.61,0.61,0.12,0.5,0,0.53,0.47,CYT,
0.77,0.87,0.47,0.37,0.5,0,0.48,0.22,EXC,
0.75,0.69,0.48,0.13,0.5,0,0.57,0.4,VAC,
0.39,0.3,0.56,0.12,0.5,0,0.53,0.38,NUC,
0.5,0.36,0.53,0.41,0.5,0,0.55,0.36,CYT,

