0.026,0.027,0.022,0.075,0.136,0.151,0.132,0.165,0.186,0.201,0.289,0.365,0.351,0.35,0.432,0.54,0.624,0.688,0.733,0.811,0.84,0.863,0.875,0.961,0.972,0.912,0.858,0.88,0.772,0.571,0.426,0.286,0.311,0.207,0.116,0.018,0.13,0.248,0.164,0.11,0.214,0.203,0.189,0.137,0.138,0.031,0.037,0.061,0.04,0.017,0.014,0.022,0.018,0.013,0.0020,0.012,0.0050,0.0020,0.0030,0.0020,M,
0.012,0.058,0.062,0.06,0.14,0.188,0.142,0.145,0.049,0.086,0.214,0.372,0.266,0.211,0.11,0.114,0.193,0.414,0.328,0.622,0.747,0.768,0.787,0.825,1.0,0.948,0.754,0.601,0.544,0.539,0.562,0.514,0.608,0.562,0.596,0.608,0.502,0.283,0.048,0.281,0.342,0.515,0.437,0.247,0.171,0.134,0.084,0.076,0.03,0.0070,0.0070,0.0020,0.01,0.0070,0.012,0.0070,0.0080,0.0070,0.0030,0.014,R,
0.01,0.019,0.016,0.049,0.084,0.101,0.163,0.207,0.27,0.299,0.324,0.356,0.395,0.52,0.695,0.847,1.0,0.928,0.851,0.801,0.814,0.882,0.73,0.611,0.716,0.846,0.632,0.481,0.629,0.715,0.6,0.424,0.411,0.399,0.173,0.198,0.237,0.134,0.158,0.315,0.197,0.205,0.127,0.113,0.195,0.22,0.193,0.15,0.077,0.02,0.012,0.013,0.0070,0.0080,0.0080,0.0060,0.0080,0.0020,0.0050,0.0020,R,
0.053,0.088,0.2,0.26,0.322,0.225,0.062,0.229,0.095,0.074,0.161,0.223,0.27,0.336,0.427,0.414,0.566,0.692,0.855,0.923,0.917,1.0,0.953,0.91,0.834,0.705,0.653,0.448,0.246,0.202,0.145,0.099,0.151,0.239,0.443,0.502,0.444,0.457,0.393,0.29,0.341,0.499,0.363,0.139,0.18,0.13,0.052,0.082,0.047,0.011,0.03,0.024,0.02,0.026,0.0080,0.015,0.017,0.015,0.013,0.0060,M,
0.0090,0.033,0.031,0.038,0.13,0.18,0.191,0.169,0.187,0.172,0.223,0.311,0.414,0.516,0.537,0.511,0.644,0.733,0.816,0.886,0.989,1.0,0.875,0.863,0.907,0.867,0.775,0.66,0.562,0.402,0.233,0.116,0.11,0.043,0.062,0.196,0.212,0.324,0.41,0.294,0.191,0.17,0.101,0.151,0.143,0.11,0.117,0.097,0.07,0.028,0.022,0.015,0.011,0.024,0.016,0.0060,0.0080,0.0060,0.0090,0.0070,M,
0.0060,0.027,0.022,0.056,0.094,0.115,0.071,0.1,0.167,0.186,0.248,0.271,0.293,0.264,0.188,0.14,0.203,0.261,0.278,0.335,0.383,0.4,0.511,0.686,0.749,0.784,0.902,1.0,0.889,0.651,0.608,0.446,0.295,0.173,0.149,0.08,0.177,0.138,0.24,0.205,0.197,0.278,0.138,0.068,0.066,0.166,0.181,0.124,0.052,0.0040,0.018,0.0070,0.0060,0.0070,0.0070,0.0080,0.0040,0.0020,0.0030,0.0010,M,
0.046,0.044,0.035,0.046,0.0070,0.089,0.18,0.174,0.16,0.141,0.269,0.326,0.454,0.578,0.447,0.223,0.216,0.32,0.292,0.424,0.446,0.238,0.642,0.897,0.892,0.753,0.684,0.839,1.0,0.836,0.543,0.458,0.807,0.697,0.392,0.156,0.16,0.216,0.518,0.478,0.234,0.36,0.278,0.181,0.035,0.047,0.032,0.041,0.016,0.0090,0.012,0.0070,0.0030,0.011,0.016,0.015,0.0070,0.0080,0.012,0.0060,R,
0.026,0.036,0.014,0.027,0.021,0.034,0.066,0.14,0.184,0.235,0.272,0.244,0.166,0.034,0.13,0.171,0.218,0.318,0.371,0.455,0.57,0.74,0.806,0.884,0.943,1.0,0.938,0.76,0.712,0.836,0.762,0.457,0.172,0.155,0.164,0.187,0.266,0.171,0.096,0.077,0.085,0.208,0.25,0.186,0.144,0.147,0.099,0.0040,0.015,0.012,0.018,0.015,0.013,0.0050,0.0040,0.0060,0.0040,0.0040,0.0060,0.012,M,
0.021,0.026,0.012,0.077,0.106,0.168,0.302,0.346,0.331,0.412,0.394,0.133,0.462,0.997,0.914,0.829,0.699,0.782,0.879,0.85,0.892,0.947,1.0,0.898,0.781,0.832,0.65,0.455,0.473,0.339,0.275,0.098,0.048,0.14,0.183,0.215,0.127,0.191,0.339,0.344,0.237,0.12,0.266,0.259,0.139,0.108,0.138,0.132,0.107,0.032,0.032,0.0060,0.016,0.0080,0.037,0.01,0.013,0.029,0.013,0.0020,M,
0.036,0.163,0.164,0.142,0.113,0.131,0.211,0.227,0.299,0.374,0.304,0.039,0.268,0.54,0.62,0.726,0.835,0.689,0.445,0.392,0.56,0.754,0.831,1.0,0.876,0.709,0.701,0.501,0.394,0.446,0.407,0.077,0.142,0.04,0.36,0.685,0.708,0.36,0.061,0.303,0.397,0.387,0.238,0.206,0.229,0.17,0.159,0.179,0.102,0.015,0.022,0.011,0.0070,0.02,0.016,0.0060,0.0080,0.0090,0.011,0.0070,R,
0.018,0.014,0.041,0.063,0.06,0.081,0.209,0.346,0.528,0.596,0.625,0.451,0.369,0.286,0.164,0.042,0.178,0.439,0.695,0.81,0.855,0.872,0.86,0.92,0.873,0.808,0.869,0.841,0.579,0.375,0.348,0.464,0.65,0.69,0.567,0.519,0.506,0.388,0.376,0.374,0.26,0.159,0.188,0.227,0.158,0.121,0.088,0.085,0.036,0.022,0.0090,0.012,0.0060,0.019,0.011,0.013,0.0080,0.016,0.016,0.0080,M,

