0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,CYT,
0.34,0.54,0.54,0.13,0.5,0,0.52,0.22,CYT,
0.51,0.54,0.6,0.57,0.5,0,0.58,0.22,MIT,
0.35,0.47,0.53,0.19,0.5,0,0.48,0.22,CYT,
0.56,0.55,0.57,0.15,0.5,0,0.54,0.25,CYT,
0.45,0.53,0.47,0.43,0.5,0,0.5,0.27,MIT,
0.72,0.37,0.63,0.38,0.5,0,0.4,0.14,CYT,
0.42,0.32,0.61,0.13,0.5,0,0.14,0.27,NUC,
0.69,0.54,0.55,0.23,0.5,0,0.73,0.22,CYT,
0.44,0.59,0.36,0.16,0.5,0,0.52,0.22,ME3,
0.56,0.5,0.61,0.49,0.5,0,0.46,0.28,MIT,
0.48,0.62,0.52,0.3,0.5,0,0.51,0.37,NUC,
0.27,0.39,0.66,0.11,0.5,0,0.44,0.22,MIT,
0.35,0.68,0.57,0.4,0.5,0,0.53,0.36,NUC,
0.69,0.48,0.38,0.15,0.5,0,0.55,0.22,ME2,
0.5,0.55,0.52,0.16,0.5,0,0.51,0.31,CYT,
0.75,0.6,0.43,0.35,0.5,0,0.45,0.27,MIT,
0.66,0.52,0.52,0.44,0.5,0,0.56,0.27,MIT,
0.46,0.41,0.45,0.23,0.5,0,0.48,0.22,NUC,
0.58,0.44,0.45,0.32,0.5,0,0.52,0.37,NUC,
0.55,0.56,0.45,0.14,0.5,0,0.54,0.22,CYT,
0.37,0.34,0.58,0.24,0.5,0,0.44,0.18,NUC,
0.54,0.48,0.55,0.33,0.5,0,0.55,0.4,CYT,
0.47,0.65,0.54,0.62,0.5,0,0.53,0.36,MIT,
0.59,0.65,0.52,0.3,0.5,0,0.46,0.31,CYT,
0.54,0.47,0.58,0.4,0.5,0,0.46,0.27,MIT,
0.34,0.46,0.57,0.09,0.5,0,0.55,0.22,CYT,
0.66,0.65,0.54,0.4,0.5,0,0.51,0.22,EXC,
0.32,0.42,0.52,0.24,0.5,0,0.6,0.22,CYT,
0.51,0.51,0.52,0.51,0.5,0,0.54,0.22,MIT,
0.52,0.45,0.45,0.13,0.5,0,0.48,0.22,NUC,
0.51,0.58,0.54,0.29,0.5,0,0.53,0.22,CYT,
0.32,0.32,0.52,0.18,0.5,0,0.48,0.34,CYT,
0.41,0.51,0.58,0.15,0.5,0,0.45,0.27,CYT,
0.46,0.57,0.52,0.28,0.5,0,0.52,0.22,NUC,
0.52,0.49,0.57,0.57,0.5,0,0.51,0.22,NUC,
0.46,0.35,0.33,0.17,0.5,0,0.55,0.22,ME3,
0.6,0.51,0.52,0.45,0.5,0,0.5,0.27,MIT,
0.49,0.55,0.41,0.19,0.5,0,0.48,0.31,ME3,
0.33,0.37,0.49,0.22,0.5,0,0.55,0.22,CYT,
0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,CYT,
0.45,0.41,0.49,0.14,1,0,0.53,0.3,CYT,
0.61,0.38,0.57,0.36,0.5,0,0.44,0.21,CYT,
0.72,0.51,0.52,0.08,0.5,0,0.54,0.22,NUC,
0.37,0.34,0.32,0.22,0.5,0,0.56,0.22,ME3,
0.48,0.41,0.54,0.39,0.5,0,0.51,0.22,NUC,
0.58,0.5,0.5,0.12,0.5,0,0.48,0.25,NUC,
0.58,0.64,0.42,0.3,0.5,0,0.54,0.22,NUC,
0.57,0.42,0.63,0.22,0.5,0,0.68,0.32,NUC,
0.51,0.39,0.56,0.25,0.5,0,0.51,0.33,NUC,
0.52,0.46,0.51,0.18,0.5,0,0.5,0.22,CYT,
0.44,0.71,0.5,0.21,0.5,0,0.54,0.27,CYT,
0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,CYT,
0.48,0.44,0.51,0.24,0.5,0,0.49,0.22,CYT,
0.52,0.54,0.47,0.49,0.5,0,0.54,0.22,MIT,
0.41,0.59,0.46,0.19,0.5,0,0.36,0.22,EXC,
0.53,0.61,0.52,0.21,0.5,0,0.55,0.3,NUC,
0.86,0.68,0.39,0.24,0.5,0,0.54,0.22,ME2,
0.55,0.38,0.52,0.16,0.5,0,0.49,0.64,NUC,
0.39,0.37,0.33,0.23,0.5,0,0.52,0.26,ME3,
0.62,0.58,0.52,0.15,0.5,0,0.52,0.29,CYT,
0.35,0.33,0.48,0.42,0.5,0,0.47,0.43,CYT,
0.74,0.74,0.51,0.27,0.5,0,0.5,0.22,EXC,
0.41,0.52,0.56,0.26,0.5,0,0.48,0.32,NUC,
0.42,0.39,0.47,0.13,0.5,0,0.5,0.27,CYT,
0.39,0.81,0.35,0.28,0.5,0,0.51,0.45,ME3,
0.56,0.65,0.49,0.56,0.5,0,0.49,0.22,MIT,
0.52,0.38,0.62,0.12,0.5,0,0.41,0.28,NUC,
0.46,0.57,0.57,0.15,0.5,0,0.52,0.26,NUC,
0.69,0.6,0.51,0.13,0.5,0.83,0.52,0.22,POX,
0.6,0.64,0.56,0.36,0.5,0,0.46,0.27,CYT,
0.66,0.54,0.53,0.17,0.5,0,0.54,0.22,CYT,
0.8,0.82,0.4,0.31,0.5,0,0.57,0.25,ME1,
0.71,0.51,0.49,0.23,0.5,0,0.3,0.32,ME2,
0.77,0.78,0.27,0.37,0.5,0,0.49,0.22,ME1,
0.39,0.63,0.41,0.27,0.5,0,0.49,0.22,ME3,
0.66,0.55,0.45,0.19,0.5,0,0.46,0.22,MIT,
0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,CYT,
0.6,0.6,0.49,0.3,0.5,0,0.53,0.22,NUC,
0.38,0.68,0.44,0.45,0.5,0,0.53,0.22,MIT,
0.5,0.47,0.45,0.14,0.5,0,0.53,0.32,ME3,
0.52,0.31,0.56,0.16,0.5,0,0.55,0.22,NUC,
0.48,0.45,0.59,0.35,0.5,0,0.55,0.3,MIT,
0.36,0.4,0.53,0.48,0.5,0,0.48,0.22,MIT,
0.44,0.53,0.43,0.17,0.5,0,0.54,0.75,NUC,
0.47,0.61,0.32,0.27,0.5,0,0.5,0.3,ME3,
0.56,0.71,0.47,0.21,0.5,0,0.52,0.22,MIT,
0.7,0.84,0.49,0.28,1,0,0.58,0.22,ERL,

